segment_id	text	category	duration	audio_path
YOU0000001377_S0000439	NO WAY THAT ACTUALLY WORKED <EXCLAMATIONPOINT>	25	2.1298828	YOU0000001377_S0000439.wav
AUD0000001784_S0002670	MIXED WITH AWKWARD BOWS <COMMA>	28	2.0	AUD0000001784_S0002670.wav
POD0000001016_S0000085	SURELY <COMMA> EVEN YOU <COMMA> AT TIMES <COMMA> HAVE FELT THE GRAND ARRAY THE SWELLING PRESENCE <COMMA>	6	4.3499756	POD0000001016_S0000085.wav
YOU0000003962_S0003558	I WANT JOE BIDEN <PERIOD>	12	1.3007812	YOU0000003962_S0003558.wav
POD0000001200_S0000012	AND IT'S TRUE THAT IN RECENT DECADES THERE WAS A RE-EMERGENCE OF RELIGIOUS VOICES HOSTILE TO SCIENCE <COMMA>	6	5.700001	POD0000001200_S0000012.wav
AUD0000000007_S0000642	THOU KNOWEST THE MASK OF NIGHT IS ON MY FACE ELSE WOULD A MAIDEN BLUSH BEPAINT MY CHEEK FOR THAT WHICH THOU HAST HEARD ME SPEAK TO-NIGHT <PERIOD>	28	8.22998	AUD0000000007_S0000642.wav
AUD0000000708_S0000451	FOR BRADLEY HAD HIM BY THE THROAT BEFORE HE COULD UTTER A CRY AND WITH HIS RIGHT HAND STRUCK HIM HEAVILY AND REPEATEDLY UPON HIS FACE AND OVER HIS HEART UGLY <COMMA> SMASHING <COMMA> SHORT-ARM JABS OF THE SORT THAT TAKE THE FIGHT OUT OF A MAN IN QUICK TIME <PERIOD>	28	15.669922	AUD0000000708_S0000451.wav
YOU0000001617_S0000490	EVERY YEAR WE GRAB A SQUARE MILE TO PRORATE <COMMA>	21	2.9399414	YOU0000001617_S0000490.wav
YOU0000004854_S0002601	MR <PERIOD> ROMNEY NO <PERIOD>	12	1.5996094	YOU0000004854_S0002601.wav
AUD0000001047_S0001149	HAD BEEN ASKED WHERE WAZUCHISTAN WAS <PERIOD>	28	2.459961	AUD0000001047_S0001149.wav
POD0000006156_S0000041	WHY DIDN'T THAT HAPPEN BACK IN THE NINETY S <QUESTIONMARK> WHY DIDN'T WE HAVE INTERNET MONEY BACK IN THE NINETY S <QUESTIONMARK>	17	6.1600037	POD0000006156_S0000041.wav
POD0000004701_S0000155	FATHER-IN-LAW ALWAYS SAID <COMMA>	6	1.7099609	POD0000004701_S0000155.wav
YOU0000001561_S0000339	HELLO <PERIOD>	21	0.8400879	YOU0000001561_S0000339.wav
YOU0000003390_S0000151	AND THEN THERE'S MUELLER JUST DOING A COUP OR WHATEVER <PERIOD>	12	3.619995	YOU0000003390_S0000151.wav
POD0000000544_S0000045	I WILL NOT FORGET <COMMA>	6	1.269989	POD0000000544_S0000045.wav
AUD0000001221_S0001232	BUT THE NEWS FLEW FROM LIP TO LIP WITH THE SPEED OF THAT LITTLE BIRD SO FAMOUS FOR ITS GOSSIPING TENDENCY <PERIOD>	28	6.6899414	AUD0000001221_S0001232.wav
YOU0000003032_S0000785	IT WOULD FOLLOW THAT EVERYTHING DONE IN THE PAST REIGN WAS OF NO USE WHATEVER THE FREEING OF THE SERFS AND THE REST AND THAT THE ONLY THING LEFT FOR US TO DO AFTER THIS IS TO REQUEST OUR DISMISSAL <PERIOD>	0	10.97998	YOU0000003032_S0000785.wav
YOU0000000171_S0003478	IF POSSIBLE <COMMA> EVEN MORE OFFHAND OH <EXCLAMATIONPOINT> AND I'M GOING TO HAVE A BIT OF A NUPTIAL OVER AT STAMTON WITH ONE OF THE LARKINS COUSINS <PERIOD>	21	9.699219	YOU0000000171_S0003478.wav
AUD0000000443_S0000154	CONTINUED TO AGITATE THE NEED OF A NEW AND QUICK THROUGH MAIL SERVICE <COMMA>	28	4.6500244	AUD0000000443_S0000154.wav
POD0000000640_S0000090	FOR OUR PUBLIC LIFE RIGHT NOW <COMMA>	6	2.5	POD0000000640_S0000090.wav
YOU0000004936_S0000651	THIS MAY ALSO INCLUDE IDENTIFYING THE CONCEPTUAL FRAMEWORK GUIDING THE IMPACT ASSESSMENT	21	6.1503906	YOU0000004936_S0000651.wav
POD0000001328_S0000138	SAY <COMMA>	6	0.77996826	POD0000001328_S0000138.wav
YOU0000005380_S0000259	AWESOME <COMMA> LUKE <COMMA> HOW ABOUT YOU <QUESTIONMARK>	21	1.6500244	YOU0000005380_S0000259.wav
YOU0000002023_S0000447	CASEY SPRINGER <PERIOD>	21	1.4101562	YOU0000002023_S0000447.wav
POD0000005268_S0000134	AND THAT'S QUITE DIFFICULT <PERIOD> SO WE NEED SOMETHING THAT CLEARLY SAYS <COMMA>	18	4.450012	POD0000005268_S0000134.wav
AUD0000001133_S0000897	YOU MEN OF HARFLEW <COMMA>	28	1.6704102	AUD0000001133_S0000897.wav
POD0000006557_S0000008	YOU'RE BUILDING IT ON CLOUD INFRASTRUCTURE THE PROBLEM OF MAINTAINING SERVER HARDWARE DISAPPEARED FOR NINETY NINE PERCENT OF STARTUPS AND THIS UNLOCKED A WEALTH OF INNOVATION <PERIOD>	17	11.48	POD0000006557_S0000008.wav
POD0000006172_S0000145	MEANING THAT YOU DO NOT HAVE TO PAY UNTIL YOU SECURE A JOB IN MACHINE LEARNING <PERIOD>	17	5.130005	POD0000006172_S0000145.wav
YOU0000002891_S0000633	I CALL IT THE LAW OF ISLAMIC SATURATION <PERIOD>	21	2.3999023	YOU0000002891_S0000633.wav
POD0000003672_S0000007	A FEW MEDIOCRE PEOPLE AND THEN A LOT OF MORONS CAUSE HE BASICALLY THOUGHT EVERYONE	6	3.6299973	POD0000003672_S0000007.wav
POD0000005284_S0000394	THAT IS SUCCESS OR SUCCESSFUL PROJECTS ARE LIKE LOTTERY TICKETS <PERIOD>	18	4.409912	POD0000005284_S0000394.wav
YOU0000000625_S0000297	WHAT WILL PROBABLY BE A LIFETIME MEMORY <COMMA>	21	2.1899414	YOU0000000625_S0000297.wav
AUD0000000515_S0001126	AND SHE WAS BREATHING THE SOFT AND EVEN BREATHS OF UNTROUBLED SLEEP <PERIOD>	28	4.470215	AUD0000000515_S0001126.wav
YOU0000004040_S0000556	PERIOD <PERIOD> THERE IS NO ARGUMENT ABOUT	21	2.3100586	YOU0000004040_S0000556.wav
YOU0000000171_S0005167	AND FOR A MOMENT HE SAT <COMMA>	21	1.6992188	YOU0000000171_S0005167.wav
YOU0000001253_S0000948	MIEE JANG <PERIOD>	21	1.2299805	YOU0000001253_S0000948.wav
YOU0000005652_S0000032	ORDINARY CANADIANS RADICALIZED TO VIOLENCE AT HOME <PERIOD>	12	3.4199982	YOU0000005652_S0000032.wav
POD0000005768_S0001155	SO <COMMA>	3	0.71972656	POD0000005768_S0001155.wav
POD0000003244_S0000225	AND WHAT HAPPENED IN THAT CASE WAS THAT ONE OF THE GIRLS <COMMA> THE ONE WHO WAS SHORTER <COMMA>	6	3.7199707	POD0000003244_S0000225.wav
YOU0000005620_S0000519	IF YOU ARE LOOKING FOR YOUR OWN WEBINAR TOOL <COMMA> YOU CAN LEARN ABOUT THEIR DONATION PROGRAM AT TECHSOUPO ORG READYTALK <PERIOD>	21	6.129883	YOU0000005620_S0000519.wav
AUD0000001383_S0002420	GO ON FIRE ME <COMMA> RETORTED TESSIE <COMMA> AND I'LL MEET YOU IN LANCASTER A FORM OF WIT APPRECIATED ONLY BY WATCHMAKERS <PERIOD>	28	8.099609	AUD0000001383_S0002420.wav
POD0000005996_S0000230	APPARENTLY THAT'S HIGH SIGNAL INFORMATION THAT YOU ARE NOT AS CREDIT WORTHY <PERIOD>	17	3.9401855	POD0000005996_S0000230.wav
AUD0000000877_S0000361	AND IS TORMENTED IN NO LONGER SEEING WHAT HE BEHELD FOR SO SHORT A TIME <PERIOD>	28	4.169922	AUD0000000877_S0000361.wav
AUD0000000931_S0000825	THOUGH IT WAS NOT FOR A LONG TIME AFTER THEIR FIRST APPEARANCE <PERIOD>	28	3.7597656	AUD0000000931_S0000825.wav
AUD0000000086_S0000593	THATS SIX GUINEAS' WORTH TO START WITH <PERIOD>	28	2.0998535	AUD0000000086_S0000593.wav
POD0000001392_S0000077	AND EMANUEL FELT HE SHOULD PROBABLY WRITE SOMETHING ABOUT THAT <COMMA>	6	4.230011	POD0000001392_S0000077.wav
YOU0000004190_S0000448	VAMPIRES	25	1.2001953	YOU0000004190_S0000448.wav
YOU0000002899_S0000526	IT WASN'T BIG ENOUGH <PERIOD>	21	1.7099609	YOU0000002899_S0000526.wav
AUD0000001283_S0000677	AND HE PLUNGED INTO THE DEEP <COMMA> AND THE SOUL WENT WEEPING AWAY OVER THE MARSHES <PERIOD>	28	5.1899414	AUD0000001283_S0000677.wav
POD0000003280_S0000017	THAT'S MY GRAMS <PERIOD>	6	1.4100037	POD0000003280_S0000017.wav
POD0000003456_S0000090	YOU'RE LISTENING TO IT'S BEEN A MINUTE FROM NPR	6	2.2399902	POD0000003456_S0000090.wav
POD0000005835_S0001405	WOW <PERIOD> THANK YOU FOR THAT <PERIOD> IT'S SO <COMMA> IT'S SO AWESOME THAT YOU'RE NOT IN THAT PLACE ANYMORE <PERIOD>	3	4.9501953	POD0000005835_S0001405.wav
POD0000000824_S0000099	WHICH WAS FATEFUL FOR HESCHEL AND <COMMA> I THINK <COMMA> FOR AMERICAN RELIGIOUS HISTORY <COMMA> BECAUSE IT WAS ON THAT OCCASION THAT HESCHEL MET REVEREND MARTIN LUTHER KING RIGHT AND YOU READ THE OPENING PASSAGE OF THIS SPEECH <COMMA>	6	12.579956	POD0000000824_S0000099.wav
AUD0000000444_S0000253	DO YOU GO HOME AGAIN <COMMA> D'YE HEAR <COMMA> AND ADJOURN THE CONSUMMATION TILL FARTHER ORDER BID WAITWELL SHAKE HIS EARS <COMMA>	28	6.1400146	AUD0000000444_S0000253.wav
YOU0000005224_S0002387	MR <PERIOD> WATSON <COMMA> HOW WOULD YOU INTERPRET THIS <QUESTIONMARK>	12	2.100586	YOU0000005224_S0002387.wav
AUD0000001784_S0003130	SO THAT WE MUST OF NECESSITY CONCLUDE THAT THE SHIP WAS EITHER BEWINDED OR BEWITCHED <PERIOD>	28	6.5	AUD0000001784_S0003130.wav
AUD0000001500_S0000284	THERE IS A KING IN JUDAH	28	2.3100586	AUD0000001500_S0000284.wav
YOU0000001513_S0000030	BUT YOU JUST KNOW HE HAS A PAIR OF TWO S AND THAT EXTRA CARD WITH THE RULES ON IT <PERIOD>	11	3.9199982	YOU0000001513_S0000030.wav
YOU0000004936_S0000179	MOBILE PHONES WERE USED BY FARMERS TO CONTACT THE PLANT DOCTORS ABOUT THEIR ISSUES <PERIOD>	21	5.790039	YOU0000004936_S0000179.wav
YOU0000002269_S0000025	TRUMP ONLY HAS A FEW SETTINGS <PERIOD>	25	1.4799957	YOU0000002269_S0000025.wav
AUD0000000443_S0001035	THE TIME OF NATIONAL CRISIS THE CALIFORNIAN TROUBLE WAS APPROACHING ITS CLIMAX <PERIOD>	28	5.75	AUD0000000443_S0001035.wav
AUD0000001417_S0002473	SO SORRY TO HAUNT YOU LIKE THIS <COMMA> HE SAID <PERIOD>	28	2.899414	AUD0000001417_S0002473.wav
AUD0000001383_S0000429	HEADS OF DEPARTMENTS SHOWED HER THE THINGS THEY KEPT IN DRAWERS <COMMA>	28	3.7299805	AUD0000001383_S0000429.wav
YOU0000004678_S0000202	ALRIGHT <EXCLAMATIONPOINT> SO BEFORE I GET TO THESE OTHER QUESTIONS <COMMA> LAURA DID YOU	0	5.1899414	YOU0000004678_S0000202.wav
POD0000000904_S0000047	SO I STARTED READING ABOUT ALL THOSE GREAT TRADITIONS <COMMA>	6	3.0599976	POD0000000904_S0000047.wav
POD0000002517_S0000032	THROW YOUR CHEESE IN <PERIOD>	8	1.5299988	POD0000002517_S0000032.wav
POD0000006020_S0000298	YOU CAN CONTINUE TO WORK WITH THE TOOLS THAT YOU ALREADY KNOW <COMMA> SO JUST HELM AND MOVE APPLICATIONS TO ANY KUBERNETES DEPLOYMENT INTEGRATE WITH YOUR CHOICE OF CONTAINER REGISTRY <COMMA> INCLUDING AZURE CONTAINER REGISTRY <PERIOD>	17	12.27002	POD0000006020_S0000298.wav
AUD0000001383_S0003060	WHEN CHUCK COMES HOME HE'LL JUST THINK I'M DUMB <COMMA> THAT'S ALL <PERIOD>	28	3.899414	AUD0000001383_S0003060.wav
YOU0000002801_S0001109	LOVE TO HAVE YOU <PERIOD>	0	1.1396484	YOU0000002801_S0001109.wav
YOU0000003918_S0000027	AND OF COURSE HIS MAJOR SUPPORTER IS HIS WIFE LORNA AND SO I'M NOT SURE IF THEY'RE HERE <COMMA> BUT IF THEY ARE IT WOULD BE MY PLEASURE TO ACKNOWLEDGE BOTH OF THEM <PERIOD>	21	9.360001	YOU0000003918_S0000027.wav
POD0000000608_S0000249	AND HE ASKED <COMMA> OF THE FAITHFUL AND OF HIS CHURCH LEADERS WHAT IF TYLER CLEMENTI HAD BEEN IN YOUR CHURCH <QUESTIONMARK>	6	6.420044	POD0000000608_S0000249.wav
POD0000003780_S0000092	CHEMISTS JUST TWEAKED THEIR FORMULAS AND STAYED ONE STEP AHEAD OF THE LAW WHICH BRINGS US TO CHAPTER TWO <COMMA>	6	6.450012	POD0000003780_S0000092.wav
YOU0000002657_S0001600	I AM WITH YOU IN THE GLOBAL U U HISTORY <COMMA>	2	2.3808594	YOU0000002657_S0001600.wav
AUD0000000487_S0000566	SO WE SEE THAT <COMMA>	28	1.1999512	AUD0000000487_S0000566.wav
AUD0000000515_S0001805	HE HAD GOTTEN THE BEST OF THE BARGAIN AFTER ALL <PERIOD>	28	2.9204102	AUD0000000515_S0001805.wav
AUD0000000487_S0001171	FOR HERE ARE FOUNTAINS SO EXQUISITE IN THEIR WORKMANSHIP THAT THEIR LIKE IS NOT TO BE FOUND ELSEWHERE <PERIOD>	28	5.9101562	AUD0000000487_S0001171.wav
YOU0000005514_S0000044	VALVE STOOD ON STAGE AND SAID <COMMA> WHAT WE'RE HEARING FROM OUR CUSTOMERS <COMMA>	15	3.4700012	YOU0000005514_S0000044.wav
YOU0000004928_S0000235	ALL OF THAT DATA AND ALL OF THOSE INPUTS THAT YOU'RE GIVING TO FACEBOOK AND ALL THE DIFFERENT OPTIONS <COMMA>	21	4.039917	YOU0000004928_S0000235.wav
POD0000005718_S0000021	I STARTED A COUPLE OF DAYS AGO <COMMA> DOING THE SECOND ONE AGAIN <COMMA> AND I CAN FEEL A DIFFERENCE <PERIOD> I FEEL <COMMA>	3	5.7700043	POD0000005718_S0000021.wav
AUD0000001030_S0001796	IN THE END AN EXPOSURE TAKES PLACE <COMMA>	28	2.5996094	AUD0000001030_S0001796.wav
AUD0000000007_S0000985	THEREFORE FAREWELL <PERIOD>	28	1.6796875	AUD0000000007_S0000985.wav
YOU0000003032_S0000331	AND THERE ARE MANY RUSSIANS LIKE THIS LEFT <PERIOD>	0	2.4899902	YOU0000003032_S0000331.wav
YOU0000002073_S0000016	IF YOU ARE HAVING TECHNICAL ISSUES <COMMA> PLEASE SEND US A CHAT MESSAGE AND WE WILL TRY TO ASSIST YOU <PERIOD>	21	4.6900024	YOU0000002073_S0000016.wav
POD0000004167_S0000051	THAT'S WHERE THE PROBLEM STARTS <PERIOD>	6	2.1900024	POD0000004167_S0000051.wav
AUD0000001383_S0003630	THE SOUND OF A MOTOR STOPPING OUTSIDE <PERIOD>	28	2.4003906	AUD0000001383_S0003630.wav
AUD0000001801_S0000368	THE SPICE AND SALT THAT SEASON A MAN <QUESTIONMARK>	28	1.9901123	AUD0000001801_S0000368.wav
YOU0000001561_S0000373	HE LOOKED CONFUSED <PERIOD>	21	1.5200195	YOU0000001561_S0000373.wav
POD0000005660_S0001550	ICKY <PERIOD>	3	0.6899414	POD0000005660_S0001550.wav
POD0000004998_S0000052	WELL <COMMA> WITH THE HELP OF HIS OTHER ASTRONOMER FRIENDS FROM AROUND THE GLOBE <COMMA>	6	4.4400024	POD0000004998_S0000052.wav
YOU0000002423_S0000147	LIKE MY SON AND MY NEPHEW AND MY FATHER <COMMA> THEY TURNED ME ON TO YOU AND I FOLLOW YOU BECAUSE YOU'RE ENTERTAINING <PERIOD>	25	8.280029	YOU0000002423_S0000147.wav
YOU0000000939_S0000131	AND I DIDN'T REALIZE THAT THE BOOK WAS GONNA HAVE SO MUCH ADDITIONAL INFORMATION FROM JUST WHAT THE MOVIE DOES <PERIOD> THE MOVIE FOCUSES ON MOSTLY ONE CASE WITH A LITTLE BIT EXTRA <COMMA> BUT THE BOOK HAS A LOT MORE THAN THAT TO IT <COMMA>	23	13.930054	YOU0000000939_S0000131.wav
AUD0000000378_S0000525	BUT NOBODY EVER SEEMS TO THINK OF THE SORROWS OF THE STARVING HUNDREDS ON UPPER FIFTH AVENUE <PERIOD>	28	7.0600586	AUD0000000378_S0000525.wav
AUD0000001157_S0000315	SO DAVID TELLS ME <PERIOD>	28	1.5899658	AUD0000001157_S0000315.wav
POD0000000672_S0000184	OF AFRICAN DESCENT <COMMA> PEOPLE THAT IDENTIFY AS BLACK <COMMA> TO CHOOSE FEARLESSNESS	6	6.3599854	POD0000000672_S0000184.wav
YOU0000005126_S0001635	NICE TO SEE Y'ALL <COMMA> EVERYBODY <PERIOD>	2	1.7695312	YOU0000005126_S0001635.wav
POD0000006212_S0000146	DRAMATICALLY SPEEDING THEM UP AND GIVING YOU MUCH LOWER LATENCY <PERIOD>	17	3.8399658	POD0000006212_S0000146.wav
YOU0000005388_S0000326	AND SOMETIMES I BLAME MYSELF FOR IT <PERIOD>	2	3.5200195	YOU0000005388_S0000326.wav
YOU0000000659_S0000153	IMPORTANT THINGS INCLUDING THE FACILITIES MASTERPLAN WHICH IS ALSO ON TONIGHT'S AGENDA <PERIOD>	10	5.3099365	YOU0000000659_S0000153.wav
POD0000005731_S0000755	I PULLED OUT AND I SCRATCHED A CAR AND I KNOW IT WAS BECAUSE I WAS IN THAT FOG <COMMA>	3	3.75	POD0000005731_S0000755.wav
YOU0000001775_S0002635	DO WE HAVE ANY DISCUSSION TO THE RESOLUTION <QUESTIONMARK>	12	2.5	YOU0000001775_S0002635.wav
POD0000003796_S0000124	AND IF THE DEPARTMENT DOES GET BETTER <COMMA> THERE ARE REWARDS <COMMA> LIKE LOWER PREMIUMS SO BACK IN IRWINDALE <COMMA> TONY HAS HIS TO-DO LIST THE EIGHT THINGS THAT HIS FAMILY INSURANCE PLAN HAS SAID HE HAS TO CHANGE IN EIGHTEEN MONTHS <PERIOD>	6	13.090027	POD0000003796_S0000124.wav
AUD0000001030_S0000358	IN TIME THE FULL-GROWN OAKS AND ELMS OF THE HEDGEROW DECAY <COMMA> OR ARE FELLED AND IN CONSEQUENCE OF THIS CARELESS DE STRUCTION OF THE SAPLINGS THERE IS NOTHING TO FILL THEIR PLACE <PERIOD>	28	10.620117	AUD0000001030_S0000358.wav
YOU0000004206_S0000617	BUT YOU'RE WILLING TO PLACE YOUR FAITH IN HIM <COMMA> YOU JUST RAISE YOUR HAND UP IN THE AIR WHILE OUR HEADS ARE BOWED AND EYES ARE CLOSED <PERIOD> RAISE YOUR HAND UP SO I'LL NOTICE YOUR HAND <PERIOD>	0	7.920166	YOU0000004206_S0000617.wav
AUD0000000378_S0000636	I'D CATCH COLD <PERIOD>	28	1.5	AUD0000000378_S0000636.wav
POD0000000512_S0000313	AND YET <COMMA> THEIR BODY DOESN'T SEEM TO DECOMPOSE <PERIOD>	6	3.8598633	POD0000000512_S0000313.wav
YOU0000002809_S0000074	HERE IS YOUR WINNER <PERIOD>	12	1.7999878	YOU0000002809_S0000074.wav
YOU0000002968_S0000163	THE	15	0.6600342	YOU0000002968_S0000163.wav
AUD0000001417_S0000631	THE MOMENT I SAW THAT MAN <COMMA> I SAW ALL THESE PEOPLE STRICKEN WITH A SUDDEN AND SPLENDID INNOCENCE <PERIOD>	28	6.8100586	AUD0000001417_S0000631.wav
YOU0000001585_S0001997	THIS SUBLIMINAL POWER OF WHITE SUPREMACY ENTERS THE BRAIN <COMMA>	21	4.6992188	YOU0000001585_S0001997.wav
AUD0000000515_S0000017	ROVING THE EYE OF THE CAMERA <COMMA> HE SAW MORE TREES OF THE SAME SPECIES <PERIOD>	28	4.800003	AUD0000000515_S0000017.wav
POD0000004461_S0000015	RATHER THAN JUST ON THE CONSUMPTION SIDE WHAT IS THE ECONOMIC SIGNIFICANCE OF THE U S <PERIOD> BEING THE LARGEST PRODUCER OF OIL IN THE WORLD <QUESTIONMARK>	6	7.199997	POD0000004461_S0000015.wav
YOU0000000121_S0000258	IT'S GIANT <PERIOD>	15	1.0200195	YOU0000000121_S0000258.wav
YOU0000000171_S0007109	YOU SHUT UP ABOUT ME AND I'LL SHUT UP ABOUT MYSELF <PERIOD>	21	3.7988281	YOU0000000171_S0007109.wav
AUD0000001137_S0000721	IN SUCCESSIVE YEARS <COMMA>	28	2.1601562	AUD0000001137_S0000721.wav
YOU0000005764_S0000271	AND THE WIRES CONTROLLING THE PRACTICAL PUPPET WERE DIGITALLY REMOVED <PERIOD>	21	4.7700195	YOU0000005764_S0000271.wav
POD0000000168_S0000130	THE CONCEPT OF SANCTUARY CAN ALSO BE FOUND IN MEDIEVAL CANON LAW AND BRITISH COMMON LAW <PERIOD>	14	5.8500977	POD0000000168_S0000130.wav
YOU0000005458_S0003891	YES <PERIOD>	21	0.80078125	YOU0000005458_S0003891.wav
YOU0000002487_S0000149	YEAH <PERIOD>	25	0.65997314	YOU0000002487_S0000149.wav
YOU0000001627_S0000356	THERE ARE SO MANY FAKE PEOPLE IN NEWS <COMMA> AND THAT'S NOT WHAT THIS JOB IS ABOUT <PERIOD>	21	5.3098145	YOU0000001627_S0000356.wav
YOU0000004106_S0000507	STANLEY <COMMA>	21	0.9699707	YOU0000004106_S0000507.wav
POD0000000496_S0000380	AND I WAS CALLED IN <COMMA> AND I HAD AN EXTRAORDINARY EXPERIENCE WITH HER <PERIOD>	6	4.51001	POD0000000496_S0000380.wav
YOU0000004854_S0002504	I <PERIOD> MR <PERIOD> SANDERS	12	2.0	YOU0000004854_S0002504.wav
AUD0000000443_S0000793	NOR WAS THERE ANY LONGER DELAY WHEN A FRESH RIDER TOOK UP THE RUN <PERIOD>	28	4.1103516	AUD0000000443_S0000793.wav
YOU0000003048_S0002313	SEEING THE CARS <COMMA> SEEING THE COMPUTERS SEEING THE EDGE OF SCIENCE <COMMA>	15	4.9003906	YOU0000003048_S0002313.wav
AUD0000001137_S0000311	AT A LITTLE HEIGHT OF THOUGHT <PERIOD>	28	1.9799805	AUD0000001137_S0000311.wav
AUD0000000512_S0000643	CHRIS GLANCING AT HER MOODILY <PERIOD>	28	2.790039	AUD0000000512_S0000643.wav
AUD0000000116_S0000069	DON TAYLOR PICKED UP HIS NEWSPAPER SULLENLY <PERIOD>	28	3.2400055	AUD0000000116_S0000069.wav
YOU0000004493_S0000084	AFRANIUS RECOGNISED HOW PRECARIOUS HIS SITUATION WAS BECOMING <PERIOD>	21	4.2900085	YOU0000004493_S0000084.wav
YOU0000004854_S0002693	MR <PERIOD> KING	12	1.7988281	YOU0000004854_S0002693.wav
POD0000002993_S0000416	SHE HAS PERSONAL AND PROFESSIONAL REASONS TO KNOW THIS HISTORY <PERIOD>	6	2.9399414	POD0000002993_S0000416.wav
AUD0000001259_S0000329	IT HAS A NUMBER OF INTERESTING DEVICES BUILT INTO ITS FINGERTIPS <PERIOD>	28	4.459961	AUD0000001259_S0000329.wav
POD0000000824_S0000180	THAT'S RIGHT <PERIOD> I THINK IT HAS A SOURCE <COMMA> PERHAPS BOTH ON THE THEORETICAL LEVEL AND THE PRACTICAL LEVEL <PERIOD> ON THE THEORETICAL LEVEL <COMMA>	6	7.3900146	POD0000000824_S0000180.wav
YOU0000000171_S0003865	HE REGARDED MR <PERIOD> POLLY FOR SOME TIME WITH MILD BUT SUSTAINED CURIOSITY <PERIOD>	21	5.1992188	YOU0000000171_S0003865.wav
POD0000002961_S0000140	HER HEALTH WAS SUFFERING <PERIOD> SHE WAS EXHAUSTED <PERIOD> SHE HAD BEEN BEATEN SO MANY TIMES <PERIOD>	6	4.7800293	POD0000002961_S0000140.wav
YOU0000002657_S0001636	EDUCATION <COMMA>	2	1.0996094	YOU0000002657_S0001636.wav
POD0000006493_S0000140	ONCE YOU HAVE BEEN VETTED AND ACCEPTED TO VETTERY <COMMA>	17	3.630005	POD0000006493_S0000140.wav
AUD0000000694_S0000489	NOT ALONE <COMMA> FOR SHE IS RINGED ROUND BY ENTRANCING HOPES AND DREADFUL FEARS <PERIOD>	28	6.460205	AUD0000000694_S0000489.wav
YOU0000005458_S0003335	PARENTS NEED TO KNOW <COMMA>	21	1.6015625	YOU0000005458_S0003335.wav
AUD0000001221_S0000943	EVERY DOOR WAS SHUT <COMMA>	28	1.5200195	AUD0000001221_S0000943.wav
YOU0000001245_S0000037	STRAIGHT INTO A SAND CASTLE <COMMA> BUT THE CONSISTENCY MAKES ME THINK I'M IN KITTY LITTER <PERIOD>	25	3.569992	YOU0000001245_S0000037.wav
AUD0000001030_S0000842	AND OUT OF THE OAK OVERHEAD THERE RISES <COMMA> WITH A GREAT CLATTER OF WINGS <COMMA>	28	3.9902344	AUD0000001030_S0000842.wav
POD0000003304_S0000144	IT DOESN'T HAVE TO BE ANYTHING BUT HOW IMPORTANT IT IS TO ME AND YOU AT THIS MOMENT <PERIOD>	6	6.1398926	POD0000003304_S0000144.wav
YOU0000000171_S0007071	ONE OF MIRIAM'S <EXCLAMATIONPOINT>	21	1.6992188	YOU0000000171_S0007071.wav
AUD0000000145_S0000428	BUT I WAS ALWAYS GLAD THAT I HAD BEEN CRUEL ON THE DAY MY GRANDMOTHER DIED <PERIOD>	28	4.5300293	AUD0000000145_S0000428.wav
AUD0000000521_S0001221	AND HE WAS COMFORTED IN HIMSELF <PERIOD>	28	2.8198242	AUD0000000521_S0001221.wav
YOU0000001807_S0000112	THIS IS CRUCIAL FOR ACCESSIBILITY <PERIOD>	21	2.0300293	YOU0000001807_S0000112.wav
POD0000000840_S0000294	WELCOME BACK TO SPEAKING OF FAITH <COMMA> PUBLIC RADIO'S CONVERSATION ABOUT RELIGION <COMMA> MEANING <COMMA> ETHICS <COMMA> AND IDEAS <PERIOD>	6	7.3199463	POD0000000840_S0000294.wav
AUD0000001801_S0002028	THOU <COMMA> TRUMPET <COMMA> THERE'S MY PURSE <PERIOD>	28	2.6396484	AUD0000001801_S0002028.wav
YOU0000002891_S0000408	THERE WERE SOME PEOPLE IN THE GOLDEN AGE IN ANDALUSIA WHO DID WELL <PERIOD>	21	4.290039	YOU0000002891_S0000408.wav
YOU0000003048_S0000227	THANK YOU RICK <PERIOD>	15	0.960083	YOU0000003048_S0000227.wav
POD0000003228_S0000446	THEY DESCRIBED FEELING OBLIGATED TO SAY YES <COMMA> FEELING MUCH MORE UNCOMFORTABLE SAYING NO TO THE PERSON <PERIOD>	6	6.050049	POD0000003228_S0000446.wav
YOU0000001407_S0000009	AS A HIGHSCHOOL TEACHER I'VE ALSO HAD THE PRIVILEGE OF WORKING WITH A NUMBER OF REFUGEE STUDENTS IN SYDNEY WHO HAVE UNFORTUNATELY COME THROUGH OUR TRAUMATISING SYSTEM OF MANDATORY DETENTION <PERIOD>	23	9.420002	YOU0000001407_S0000009.wav
YOU0000001377_S0000163	EXCUSE ME JUST A MINUTE <EXCLAMATIONPOINT>	25	1.960022	YOU0000001377_S0000163.wav
AUD0000000271_S0000152	BUT THIS CITY HAS BEEN MADE BY HER <PERIOD>	28	3.25	AUD0000000271_S0000152.wav
YOU0000001743_S0000104	QUICK THROW OUT TO THE LEFT <PERIOD> JONES AGAIN <PERIOD>	12	2.040039	YOU0000001743_S0000104.wav
